season,date,regular,playoffs,home,away,whos_favored,spread,home_code_clean,away_code_clean,home_abbr,away_abbr,GAME_ID,GAME_DATE,SEASON_LABEL,SEASON_TYPE,home_team_abbr,home_pts_x,home_reb,home_ast,home_fgm,home_fga_x,home_fg3m_x,home_fg3a_x,home_ftm,home_fta_x,home_tov_x,home_stl,home_blk,home_plus_minus,away_team_abbr,away_pts_x,away_reb,away_ast,away_fgm,away_fga_x,away_fg3m_x,away_fg3a_x,away_ftm,away_fta_x,away_tov_x,away_stl,away_blk,away_plus_minus,home_margin,home_pts_y,home_fga_y,home_fta_y,home_oreb,home_tov_y,home_fg3m_y,home_fg3a_y,away_pts_y,away_fga_y,away_fta_y,away_oreb,away_tov_y,away_fg3m_y,away_fg3a_y,score_home,score_away,spread_home,margin_home,home_win,away_win,ats_margin_home,ats_push,ats_home_cover,covered_home
2024,2023-11-01,True,False,det,por,home,-3.5,det,por,DET,POR,22300115.0,2023-11-01,2024.0,Regular Season,DET,101.0,38.0,24.0,40.0,90.0,11.0,29.0,10.0,11.0,18.0,12.0,4.0,-9.0,POR,110.0,44.0,23.0,38.0,81.0,7.0,20.0,27.0,33.0,17.0,10.0,7.0,9.0,-9.0,,,,,,,,,,,,,,,101.0,110.0,-3.5,-9.0,0,1,-12.5,0,0,0
2024,2023-11-01,True,False,tor,mil,away,4.5,tor,mil,TOR,MIL,22300116.0,2023-11-01,2024.0,Regular Season,TOR,130.0,50.0,35.0,51.0,91.0,15.0,38.0,13.0,14.0,18.0,7.0,6.0,19.0,MIL,111.0,29.0,19.0,35.0,76.0,13.0,34.0,28.0,38.0,12.0,9.0,2.0,-19.0,19.0,,,,,,,,,,,,,,,130.0,111.0,4.5,19.0,1,0,23.5,0,1,1
2024,2023-11-01,True,False,hou,cha,home,-3.5,hou,cha,HOU,CHA,22300122.0,2023-11-01,2024.0,Regular Season,HOU,128.0,38.0,35.0,44.0,84.0,21.0,37.0,19.0,23.0,17.0,10.0,2.0,9.0,CHA,119.0,44.0,21.0,45.0,90.0,11.0,27.0,18.0,25.0,16.0,9.0,8.0,-9.0,9.0,,,,,,,,,,,,,,,128.0,119.0,-3.5,9.0,1,0,5.5,0,1,1
2024,2023-11-01,True,False,lal,lac,home,-3.5,lal,lac,LAL,LAC,22300127.0,2023-11-01,2024.0,Regular Season,LAL,130.0,51.0,28.0,46.0,90.0,11.0,32.0,27.0,36.0,14.0,10.0,9.0,5.0,LAC,125.0,46.0,22.0,47.0,99.0,14.0,34.0,17.0,27.0,13.0,12.0,1.0,-5.0,5.0,,,,,,,,,,,,,,,130.0,125.0,-3.5,5.0,1,0,1.5,0,1,1
2024,2023-11-01,True,False,atl,wsh,home,-10.5,atl,wsh,ATL,WAS,22300117.0,2023-11-01,2024.0,Regular Season,ATL,130.0,57.0,26.0,46.0,92.0,9.0,32.0,29.0,32.0,21.0,8.0,3.0,9.0,WAS,121.0,35.0,32.0,51.0,101.0,10.0,40.0,9.0,14.0,11.0,14.0,3.0,-9.0,9.0,,,,,,,,,,,,,,,130.0,121.0,-10.5,9.0,1,0,-1.5,0,0,0
2024,2023-11-01,True,False,gs,sac,home,-7.5,gs,sac,GSW,SAC,22300126.0,2023-11-01,2024.0,Regular Season,GSW,102.0,36.0,32.0,39.0,81.0,11.0,31.0,13.0,15.0,18.0,5.0,6.0,1.0,SAC,101.0,48.0,24.0,36.0,88.0,11.0,35.0,18.0,23.0,15.0,8.0,4.0,-1.0,1.0,,,,,,,,,,,,,,,102.0,101.0,-7.5,1.0,1,0,-6.5,0,0,0
2024,2023-11-01,True,False,mia,bkn,home,-6.5,mia,bkn,MIA,BKN,22300119.0,2023-11-01,2024.0,Regular Season,MIA,105.0,46.0,22.0,39.0,91.0,13.0,38.0,14.0,18.0,18.0,10.0,5.0,-4.0,BKN,109.0,47.0,27.0,37.0,82.0,16.0,36.0,19.0,26.0,18.0,11.0,4.0,4.0,-4.0,,,,,,,,,,,,,,,105.0,109.0,-6.5,-4.0,0,1,-10.5,0,0,0
2024,2023-11-01,True,False,ny,cle,home,-5.5,ny,cle,NYK,CLE,22300120.0,2023-11-01,2024.0,Regular Season,NYK,89.0,50.0,18.0,32.0,92.0,5.0,30.0,20.0,30.0,14.0,10.0,3.0,-6.0,CLE,95.0,46.0,22.0,32.0,74.0,12.0,32.0,19.0,20.0,18.0,7.0,5.0,6.0,-6.0,,,,,,,,,,,,,,,89.0,95.0,-5.5,-6.0,0,1,-11.5,0,0,0
2024,2023-11-01,True,False,dal,chi,home,-2.5,dal,chi,DAL,CHI,22300124.0,2023-11-01,2024.0,Regular Season,DAL,114.0,45.0,23.0,37.0,81.0,20.0,48.0,20.0,28.0,15.0,7.0,2.0,9.0,CHI,105.0,43.0,19.0,42.0,89.0,11.0,33.0,10.0,11.0,13.0,10.0,3.0,-9.0,9.0,,,,,,,,,,,,,,,114.0,105.0,-2.5,9.0,1,0,6.5,0,1,1
2024,2023-11-02,True,False,no,det,home,-4.5,no,det,NOP,DET,22300129.0,2023-11-02,2024.0,Regular Season,NOP,125.0,36.0,27.0,39.0,80.0,14.0,32.0,33.0,35.0,12.0,5.0,7.0,9.0,DET,116.0,48.0,30.0,41.0,94.0,13.0,38.0,21.0,26.0,16.0,4.0,5.0,-9.0,9.0,,,,,,,,,,,,,,,125.0,116.0,-4.5,9.0,1,0,4.5,0,1,1
2024,2023-11-02,True,False,phi,tor,home,-7.5,phi,tor,PHI,TOR,22300128.0,2023-11-02,2024.0,Regular Season,PHI,114.0,46.0,21.0,42.0,92.0,9.0,25.0,21.0,25.0,14.0,12.0,3.0,15.0,TOR,99.0,41.0,30.0,38.0,79.0,10.0,28.0,13.0,19.0,19.0,4.0,3.0,-15.0,15.0,,,,,,,,,,,,,,,114.0,99.0,-7.5,15.0,1,0,7.5,0,1,1
2024,2023-11-02,True,False,phx,sa,home,-10.5,phx,sa,PHX,SAS,22300131.0,2023-11-02,2024.0,Regular Season,PHX,121.0,34.0,26.0,43.0,80.0,16.0,32.0,19.0,26.0,14.0,5.0,4.0,-11.0,SAS,132.0,41.0,37.0,51.0,98.0,18.0,37.0,12.0,13.0,8.0,7.0,5.0,11.0,-11.0,,,,,,,,,,,,,,,121.0,132.0,-10.5,-11.0,0,1,-21.5,0,0,0
2024,2023-11-02,True,False,utah,orl,away,1.5,utah,orl,UTA,ORL,22300130.0,2023-11-02,2024.0,Regular Season,UTA,113.0,48.0,27.0,41.0,89.0,12.0,33.0,19.0,26.0,20.0,9.0,7.0,-2.0,ORL,115.0,43.0,27.0,39.0,85.0,10.0,29.0,27.0,36.0,17.0,17.0,9.0,2.0,-2.0,,,,,,,,,,,,,,,113.0,115.0,1.5,-2.0,0,1,-0.5,0,0,0
2024,2023-11-03,True,False,okc,gs,away,6.5,okc,gs,OKC,GSW,22300005.0,2023-11-03,2024.0,Regular Season,OKC,139.0,32.0,26.0,50.0,83.0,15.0,29.0,24.0,30.0,19.0,3.0,1.0,-2.0,GSW,141.0,38.0,36.0,49.0,92.0,18.0,40.0,25.0,30.0,15.0,9.0,2.0,2.0,-2.0,,,,,,,,,,,,,,,139.0,141.0,6.5,-2.0,0,1,4.5,0,1,1
2024,2023-11-03,True,False,ind,cle,away,1.5,ind,cle,IND,CLE,22300001.0,2023-11-03,2024.0,Regular Season,IND,121.0,40.0,28.0,45.0,86.0,15.0,31.0,16.0,24.0,19.0,7.0,5.0,5.0,CLE,116.0,35.0,27.0,44.0,84.0,8.0,28.0,20.0,25.0,13.0,10.0,9.0,-5.0,5.0,,,,,,,,,,,,,,,121.0,116.0,1.5,5.0,1,0,6.5,0,1,1
2024,2023-11-03,True,False,mil,ny,home,-6.5,mil,ny,MIL,NYK,22300002.0,2023-11-03,2024.0,Regular Season,MIL,110.0,41.0,24.0,35.0,82.0,20.0,39.0,20.0,28.0,14.0,6.0,11.0,5.0,NYK,105.0,56.0,18.0,38.0,96.0,10.0,39.0,19.0,25.0,11.0,6.0,1.0,-5.0,5.0,,,,,,,,,,,,,,,110.0,105.0,-6.5,5.0,1,0,-1.5,0,0,0
2024,2023-11-03,True,False,mia,wsh,home,-8.5,mia,wsh,MIA,WAS,22300003.0,2023-11-03,2024.0,Regular Season,MIA,121.0,37.0,35.0,48.0,80.0,13.0,27.0,12.0,14.0,21.0,9.0,1.0,7.0,WAS,114.0,30.0,33.0,46.0,81.0,13.0,28.0,9.0,17.0,20.0,7.0,4.0,-7.0,7.0,,,,,,,,,,,,,,,121.0,114.0,-8.5,7.0,1,0,-1.5,0,0,0
2024,2023-11-03,True,False,den,dal,home,-5.5,den,dal,DEN,DAL,22300006.0,2023-11-03,2024.0,Regular Season,DEN,125.0,51.0,33.0,49.0,93.0,13.0,30.0,14.0,19.0,20.0,11.0,6.0,11.0,DAL,114.0,34.0,27.0,41.0,86.0,17.0,42.0,15.0,17.0,15.0,12.0,6.0,-11.0,11.0,,,,,,,,,,,,,,,125.0,114.0,-5.5,11.0,1,0,5.5,0,1,1
2024,2023-11-03,True,False,por,mem,away,3.5,por,mem,POR,MEM,22300007.0,2023-11-03,2024.0,Regular Season,POR,115.0,50.0,19.0,39.0,96.0,9.0,32.0,28.0,36.0,14.0,12.0,7.0,2.0,MEM,113.0,48.0,29.0,47.0,96.0,10.0,35.0,9.0,13.0,17.0,8.0,10.0,-2.0,2.0,,,,,,,,,,,,,,,115.0,113.0,3.5,2.0,1,0,5.5,0,1,1
2024,2023-11-03,True,False,chi,bkn,home,-3.5,chi,bkn,CHI,BKN,22300004.0,2023-11-03,2024.0,Regular Season,CHI,107.0,42.0,21.0,43.0,89.0,11.0,28.0,10.0,14.0,10.0,4.0,4.0,-2.0,BKN,109.0,39.0,32.0,44.0,96.0,18.0,45.0,3.0,5.0,11.0,4.0,4.0,2.0,-2.0,,,,,,,,,,,,,,,107.0,109.0,-3.5,-2.0,0,1,-5.5,0,0,0
2024,2023-11-04,True,False,phi,phx,home,-5.5,phi,phx,PHI,PHX,22300132.0,2023-11-04,2024.0,Regular Season,PHI,112.0,51.0,24.0,43.0,90.0,11.0,30.0,15.0,18.0,18.0,5.0,6.0,12.0,PHX,100.0,42.0,22.0,32.0,89.0,9.0,35.0,27.0,33.0,11.0,11.0,12.0,-12.0,12.0,,,,,,,,,,,,,,,112.0,100.0,-5.5,12.0,1,0,6.5,0,1,1
2024,2023-11-04,True,False,orl,lal,away,3.5,orl,lal,ORL,LAL,22300134.0,2023-11-04,2024.0,Regular Season,ORL,120.0,51.0,29.0,46.0,101.0,12.0,33.0,16.0,19.0,16.0,6.0,9.0,19.0,LAL,101.0,40.0,17.0,37.0,84.0,8.0,30.0,19.0,21.0,17.0,6.0,10.0,-19.0,19.0,,,,,,,,,,,,,,,120.0,101.0,3.5,19.0,1,0,22.5,0,1,1
2024,2023-11-04,True,False,no,atl,home,-1.5,no,atl,NOP,ATL,22300135.0,2023-11-04,2024.0,Regular Season,NOP,105.0,35.0,24.0,40.0,84.0,8.0,31.0,17.0,21.0,11.0,9.0,7.0,-18.0,ATL,123.0,52.0,28.0,45.0,93.0,14.0,41.0,19.0,24.0,13.0,4.0,6.0,18.0,-18.0,,,,,,,,,,,,,,,105.0,123.0,-1.5,-18.0,0,1,-19.5,0,0,0
2024,2023-11-04,True,False,den,chi,home,-9.5,den,chi,DEN,CHI,22300139.0,2023-11-04,2024.0,Regular Season,DEN,123.0,49.0,31.0,42.0,81.0,16.0,36.0,23.0,30.0,12.0,10.0,4.0,22.0,CHI,101.0,37.0,28.0,39.0,86.0,7.0,26.0,16.0,23.0,11.0,7.0,3.0,-22.0,22.0,,,,,,,,,,,,,,,123.0,101.0,-9.5,22.0,1,0,12.5,0,1,1
2024,2023-11-04,True,False,hou,sac,away,2.5,hou,sac,HOU,SAC,22300137.0,2023-11-04,2024.0,Regular Season,HOU,107.0,53.0,28.0,40.0,87.0,13.0,36.0,14.0,20.0,11.0,4.0,3.0,18.0,SAC,89.0,43.0,20.0,32.0,84.0,11.0,41.0,14.0,19.0,11.0,5.0,6.0,-18.0,18.0,,,,,,,,,,,,,,,107.0,89.0,2.5,18.0,1,0,20.5,0,1,1
2024,2023-11-04,True,False,bkn,bos,away,9.5,bkn,bos,BKN,BOS,22300136.0,2023-11-04,2024.0,Regular Season,BKN,114.0,42.0,22.0,43.0,100.0,17.0,52.0,11.0,17.0,6.0,4.0,5.0,-10.0,BOS,124.0,50.0,22.0,43.0,90.0,15.0,45.0,23.0,27.0,11.0,4.0,6.0,10.0,-10.0,,,,,,,,,,,,,,,114.0,124.0,9.5,-10.0,0,1,-0.5,0,0,0
2024,2023-11-04,True,False,min,utah,home,-7.5,min,utah,MIN,UTA,22300138.0,2023-11-04,2024.0,Regular Season,MIN,123.0,43.0,25.0,45.0,81.0,9.0,24.0,24.0,31.0,11.0,10.0,11.0,28.0,UTA,95.0,39.0,20.0,35.0,91.0,12.0,43.0,13.0,17.0,18.0,3.0,7.0,-28.0,28.0,,,,,,,,,,,,,,,123.0,95.0,-7.5,28.0,1,0,20.5,0,1,1
2024,2023-11-04,True,False,ind,cha,home,-5.5,ind,cha,IND,CHA,22300133.0,2023-11-04,2024.0,Regular Season,IND,124.0,36.0,31.0,45.0,93.0,22.0,45.0,12.0,16.0,15.0,7.0,5.0,-1.0,CHA,125.0,41.0,23.0,47.0,88.0,8.0,20.0,23.0,23.0,13.0,5.0,10.0,1.0,-1.0,,,,,,,,,,,,,,,124.0,125.0,-5.5,-1.0,0,1,-6.5,0,0,0
2024,2023-11-05,True,False,cle,gs,home,-0.5,cle,gs,CLE,GSW,22300142.0,2023-11-05,2024.0,Regular Season,CLE,115.0,54.0,26.0,41.0,83.0,11.0,37.0,22.0,28.0,18.0,8.0,2.0,11.0,GSW,104.0,44.0,26.0,34.0,94.0,16.0,41.0,20.0,30.0,13.0,10.0,4.0,-11.0,11.0,,,,,,,,,,,,,,,115.0,104.0,-0.5,11.0,1,0,10.5,0,1,1
2024,2023-11-05,True,False,dal,cha,home,-11.5,dal,cha,DAL,CHA,22300143.0,2023-11-05,2024.0,Regular Season,DAL,124.0,47.0,31.0,43.0,91.0,14.0,42.0,24.0,32.0,11.0,3.0,6.0,6.0,CHA,118.0,43.0,30.0,49.0,99.0,8.0,30.0,12.0,21.0,9.0,5.0,2.0,-6.0,6.0,,,,,,,,,,,,,,,124.0,118.0,-11.5,6.0,1,0,-5.5,0,0,0
2024,2023-11-05,True,False,det,phx,away,3.5,det,phx,DET,PHX,22300140.0,2023-11-05,2024.0,Regular Season,DET,106.0,33.0,25.0,43.0,87.0,8.0,23.0,12.0,14.0,16.0,7.0,6.0,-14.0,PHX,120.0,43.0,29.0,43.0,86.0,8.0,21.0,26.0,29.0,18.0,8.0,10.0,14.0,-14.0,,,,,,,,,,,,,,,106.0,120.0,3.5,-14.0,0,1,-10.5,0,0,0
2024,2023-11-05,True,False,sa,tor,away,4.5,sa,tor,SAS,TOR,22300141.0,2023-11-05,2024.0,Regular Season,SAS,116.0,46.0,30.0,48.0,96.0,10.0,32.0,10.0,13.0,17.0,7.0,7.0,-7.0,TOR,123.0,47.0,29.0,44.0,97.0,19.0,48.0,16.0,26.0,15.0,12.0,6.0,7.0,-7.0,,,,,,,,,,,,,,,116.0,123.0,4.5,-7.0,0,1,-2.5,0,0,0
2024,2023-11-05,True,False,por,mem,away,3.5,por,mem,POR,MEM,22300144.0,2023-11-05,2024.0,Regular Season,POR,100.0,47.0,23.0,37.0,95.0,14.0,45.0,12.0,15.0,14.0,11.0,5.0,-12.0,MEM,112.0,49.0,27.0,45.0,89.0,13.0,32.0,9.0,13.0,17.0,6.0,7.0,12.0,-12.0,,,,,,,,,,,,,,,100.0,112.0,3.5,-12.0,0,1,-8.5,0,0,0
2024,2023-11-06,True,False,phi,wsh,home,-11.5,phi,wsh,PHI,WAS,22300148.0,2023-11-06,2024.0,Regular Season,PHI,146.0,45.0,37.0,51.0,91.0,12.0,31.0,32.0,36.0,16.0,12.0,7.0,18.0,WAS,128.0,38.0,31.0,49.0,96.0,14.0,34.0,16.0,20.0,19.0,6.0,10.0,-18.0,18.0,,,,,,,,,,,,,,,146.0,128.0,-11.5,18.0,1,0,6.5,0,1,1
2024,2023-11-06,True,False,den,no,home,-5.5,den,no,DEN,NOP,22300156.0,2023-11-06,2024.0,Regular Season,DEN,134.0,45.0,37.0,51.0,95.0,15.0,39.0,17.0,23.0,10.0,6.0,5.0,18.0,NOP,116.0,38.0,24.0,45.0,90.0,13.0,30.0,13.0,15.0,13.0,6.0,2.0,-18.0,18.0,,,,,,,,,,,,,,,134.0,116.0,-5.5,18.0,1,0,12.5,0,1,1
2024,2023-11-06,True,False,chi,utah,home,-3.5,chi,utah,CHI,UTA,22300152.0,2023-11-06,2024.0,Regular Season,CHI,130.0,36.0,26.0,48.0,93.0,18.0,34.0,16.0,19.0,8.0,12.0,3.0,17.0,UTA,113.0,52.0,32.0,41.0,86.0,16.0,43.0,15.0,17.0,23.0,1.0,7.0,-17.0,17.0,,,,,,,,,,,,,,,130.0,113.0,-3.5,17.0,1,0,13.5,0,1,1
2024,2023-11-06,True,False,bkn,mil,away,4.5,bkn,mil,BKN,MIL,22300149.0,2023-11-06,2024.0,Regular Season,BKN,125.0,46.0,22.0,49.0,101.0,16.0,45.0,11.0,13.0,8.0,2.0,4.0,-4.0,MIL,129.0,48.0,26.0,46.0,96.0,16.0,48.0,21.0,24.0,10.0,6.0,2.0,4.0,-4.0,,,,,,,,,,,,,,,125.0,129.0,4.5,-4.0,0,1,0.5,0,1,1
2024,2023-11-06,True,False,okc,atl,home,-0.5,okc,atl,OKC,ATL,22300155.0,2023-11-06,2024.0,Regular Season,OKC,126.0,49.0,27.0,45.0,94.0,14.0,35.0,22.0,23.0,13.0,7.0,7.0,9.0,ATL,117.0,59.0,27.0,38.0,102.0,14.0,42.0,27.0,32.0,15.0,8.0,3.0,-9.0,9.0,,,,,,,,,,,,,,,126.0,117.0,-0.5,9.0,1,0,8.5,0,1,1
2024,2023-11-06,True,False,ny,lac,home,-1.5,ny,lac,NYK,LAC,22300151.0,2023-11-06,2024.0,Regular Season,NYK,111.0,48.0,28.0,41.0,88.0,12.0,31.0,17.0,18.0,20.0,13.0,1.0,14.0,LAC,97.0,31.0,21.0,36.0,73.0,11.0,32.0,14.0,16.0,22.0,8.0,3.0,-14.0,14.0,,,,,,,,,,,,,,,111.0,97.0,-1.5,14.0,1,0,12.5,0,1,1
2024,2023-11-06,True,False,orl,dal,home,-1.5,orl,dal,ORL,DAL,22300147.0,2023-11-06,2024.0,Regular Season,ORL,102.0,38.0,27.0,40.0,85.0,8.0,27.0,14.0,18.0,21.0,6.0,4.0,-15.0,DAL,117.0,31.0,21.0,41.0,82.0,15.0,40.0,20.0,28.0,15.0,9.0,6.0,15.0,-15.0,,,,,,,,,,,,,,,102.0,117.0,-1.5,-15.0,0,1,-16.5,0,0,0
2024,2023-11-06,True,False,min,bos,away,3.5,min,bos,MIN,BOS,22300154.0,2023-11-06,2024.0,Regular Season,MIN,114.0,45.0,26.0,44.0,85.0,13.0,37.0,13.0,25.0,24.0,7.0,5.0,5.0,BOS,109.0,45.0,20.0,36.0,92.0,11.0,39.0,26.0,34.0,18.0,13.0,2.0,-5.0,5.0,,,,,,,,,,,,,,,114.0,109.0,3.5,5.0,1,0,8.5,0,1,1
2024,2023-11-06,True,False,mia,lal,home,-1.5,mia,lal,MIA,LAL,22300150.0,2023-11-06,2024.0,Regular Season,MIA,108.0,44.0,30.0,41.0,88.0,12.0,37.0,14.0,16.0,18.0,11.0,4.0,1.0,LAL,107.0,38.0,28.0,44.0,81.0,8.0,26.0,11.0,14.0,17.0,6.0,5.0,-1.0,1.0,,,,,,,,,,,,,,,108.0,107.0,-1.5,1.0,1,0,-0.5,0,0,0
2024,2023-11-06,True,False,ind,sa,home,-8.5,ind,sa,IND,SAS,22300146.0,2023-11-06,2024.0,Regular Season,IND,152.0,49.0,38.0,55.0,95.0,20.0,38.0,22.0,23.0,15.0,7.0,4.0,41.0,SAS,111.0,36.0,26.0,40.0,94.0,8.0,26.0,23.0,30.0,11.0,7.0,5.0,-41.0,41.0,,,,,,,,,,,,,,,152.0,111.0,-8.5,41.0,1,0,32.5,0,1,1
2024,2023-11-06,True,False,hou,sac,away,2.5,hou,sac,HOU,SAC,22300153.0,2023-11-06,2024.0,Regular Season,HOU,122.0,39.0,28.0,43.0,75.0,15.0,31.0,21.0,27.0,11.0,8.0,4.0,25.0,SAC,97.0,34.0,22.0,36.0,81.0,14.0,40.0,11.0,20.0,15.0,5.0,2.0,-25.0,25.0,,,,,,,,,,,,,,,122.0,97.0,2.5,25.0,1,0,27.5,0,1,1
2024,2023-11-06,True,False,det,gs,away,8.5,det,gs,DET,GSW,22300145.0,2023-11-06,2024.0,Regular Season,DET,109.0,39.0,23.0,38.0,80.0,13.0,30.0,20.0,21.0,16.0,8.0,2.0,-11.0,GSW,120.0,44.0,26.0,46.0,97.0,12.0,41.0,16.0,21.0,11.0,8.0,4.0,11.0,-11.0,,,,,,,,,,,,,,,109.0,120.0,8.5,-11.0,0,1,-2.5,0,0,0
2024,2023-11-08,True,False,cha,wsh,home,-2.5,cha,wsh,CHA,WAS,22300157.0,2023-11-08,2024.0,Regular Season,CHA,116.0,47.0,17.0,41.0,79.0,8.0,25.0,26.0,35.0,22.0,8.0,5.0,-16.0,WAS,132.0,40.0,26.0,47.0,97.0,18.0,43.0,20.0,25.0,11.0,10.0,6.0,16.0,-16.0,,,,,,,,,,,,,,,116.0,132.0,-2.5,-16.0,0,1,-18.5,0,0,0
2024,2023-11-08,True,False,okc,cle,away,2.5,okc,cle,OKC,CLE,22300167.0,2023-11-08,2024.0,Regular Season,OKC,128.0,41.0,23.0,44.0,86.0,12.0,28.0,28.0,30.0,14.0,10.0,8.0,8.0,CLE,120.0,41.0,26.0,42.0,83.0,9.0,29.0,27.0,37.0,20.0,9.0,5.0,-8.0,8.0,,,,,,,,,,,,,,,128.0,120.0,2.5,8.0,1,0,10.5,0,1,1
2024,2023-11-08,True,False,mem,mia,away,1.5,mem,mia,MEM,MIA,22300164.0,2023-11-08,2024.0,Regular Season,MEM,102.0,38.0,20.0,35.0,90.0,11.0,37.0,21.0,28.0,14.0,10.0,4.0,-6.0,MIA,108.0,44.0,22.0,35.0,77.0,11.0,28.0,27.0,32.0,19.0,9.0,8.0,6.0,-6.0,,,,,,,,,,,,,,,102.0,108.0,1.5,-6.0,0,1,-4.5,0,0,0
2024,2023-11-08,True,False,hou,lal,away,1.5,hou,lal,HOU,LAL,22300163.0,2023-11-08,2024.0,Regular Season,HOU,128.0,57.0,26.0,51.0,93.0,14.0,33.0,12.0,19.0,13.0,4.0,4.0,34.0,LAL,94.0,34.0,20.0,36.0,85.0,7.0,25.0,15.0,24.0,9.0,7.0,6.0,-34.0,34.0,,,,,,,,,,,,,,,128.0,94.0,1.5,34.0,1,0,35.5,0,1,1
2024,2023-11-08,True,False,chi,phx,home,-0.5,chi,phx,CHI,PHX,22300162.0,2023-11-08,2024.0,Regular Season,CHI,115.0,39.0,30.0,42.0,96.0,14.0,33.0,17.0,23.0,14.0,12.0,7.0,-1.0,PHX,116.0,54.0,32.0,38.0,90.0,19.0,48.0,21.0,25.0,22.0,7.0,10.0,1.0,-1.0,,,,,,,,,,,,,,,115.0,116.0,-0.5,-1.0,0,1,-1.5,0,0,0
2024,2023-11-08,True,False,sac,por,home,-8.5,sac,por,SAC,POR,22300170.0,2023-11-08,2024.0,Regular Season,SAC,121.0,50.0,32.0,41.0,89.0,11.0,37.0,28.0,38.0,21.0,11.0,6.0,3.0,POR,118.0,36.0,26.0,44.0,87.0,8.0,22.0,22.0,29.0,18.0,10.0,5.0,-3.0,3.0,,,,,,,,,,,,,,,121.0,118.0,-8.5,3.0,1,0,-5.5,0,0,0
2024,2023-11-08,True,False,bkn,lac,away,5.5,bkn,lac,BKN,LAC,22300160.0,2023-11-08,2024.0,Regular Season,BKN,100.0,49.0,22.0,37.0,92.0,15.0,41.0,11.0,13.0,14.0,10.0,10.0,7.0,LAC,93.0,51.0,22.0,36.0,91.0,8.0,36.0,13.0,13.0,16.0,10.0,8.0,-7.0,7.0,,,,,,,,,,,,,,,100.0,93.0,5.5,7.0,1,0,12.5,0,1,1
2024,2023-11-08,True,False,ny,sa,home,-9.5,ny,sa,NYK,SAS,22300161.0,2023-11-08,2024.0,Regular Season,NYK,126.0,47.0,28.0,46.0,100.0,19.0,42.0,15.0,22.0,4.0,7.0,0.0,21.0,SAS,105.0,46.0,31.0,44.0,90.0,9.0,34.0,8.0,13.0,13.0,2.0,7.0,-21.0,21.0,,,,,,,,,,,,,,,126.0,105.0,-9.5,21.0,1,0,11.5,0,1,1
2024,2023-11-08,True,False,min,no,home,-9.5,min,no,MIN,NOP,22300166.0,2023-11-08,2024.0,Regular Season,MIN,122.0,48.0,30.0,45.0,82.0,15.0,37.0,17.0,24.0,18.0,9.0,7.0,21.0,NOP,101.0,40.0,23.0,36.0,93.0,8.0,28.0,21.0,22.0,17.0,6.0,1.0,-21.0,21.0,,,,,,,,,,,,,,,122.0,101.0,-9.5,21.0,1,0,11.5,0,1,1
2024,2023-11-08,True,False,dal,tor,home,-4.5,dal,tor,DAL,TOR,22300168.0,2023-11-08,2024.0,Regular Season,DAL,116.0,38.0,25.0,40.0,84.0,17.0,41.0,19.0,31.0,16.0,4.0,6.0,-11.0,TOR,127.0,50.0,27.0,49.0,99.0,11.0,36.0,18.0,27.0,12.0,10.0,4.0,11.0,-11.0,,,,,,,,,,,,,,,116.0,127.0,-4.5,-11.0,0,1,-15.5,0,0,0
2024,2023-11-08,True,False,den,gs,home,-4.5,den,gs,DEN,GSW,22300169.0,2023-11-08,2024.0,Regular Season,DEN,108.0,45.0,24.0,41.0,92.0,11.0,35.0,15.0,22.0,6.0,7.0,4.0,3.0,GSW,105.0,49.0,21.0,37.0,86.0,11.0,35.0,20.0,26.0,9.0,5.0,0.0,-3.0,3.0,,,,,,,,,,,,,,,108.0,105.0,-4.5,3.0,1,0,-1.5,0,0,0
2024,2023-11-08,True,False,phi,bos,away,2.5,phi,bos,PHI,BOS,22300159.0,2023-11-08,2024.0,Regular Season,PHI,106.0,56.0,20.0,42.0,95.0,9.0,34.0,13.0,15.0,14.0,7.0,7.0,3.0,BOS,103.0,43.0,28.0,36.0,91.0,15.0,47.0,16.0,19.0,13.0,8.0,6.0,-3.0,3.0,,,,,,,,,,,,,,,106.0,103.0,2.5,3.0,1,0,5.5,0,1,1
2024,2023-11-08,True,False,mil,det,home,-12.5,mil,det,MIL,DET,22300165.0,2023-11-08,2024.0,Regular Season,MIL,120.0,36.0,19.0,41.0,90.0,11.0,37.0,27.0,32.0,10.0,8.0,7.0,2.0,DET,118.0,53.0,28.0,48.0,98.0,7.0,29.0,15.0,16.0,19.0,2.0,5.0,-2.0,2.0,,,,,,,,,,,,,,,120.0,118.0,-12.5,2.0,1,0,-10.5,0,0,0
2024,2023-11-08,True,False,ind,utah,home,-5.5,ind,utah,IND,UTA,22300158.0,2023-11-08,2024.0,Regular Season,IND,134.0,46.0,26.0,52.0,101.0,13.0,41.0,17.0,20.0,12.0,14.0,7.0,16.0,UTA,118.0,47.0,26.0,45.0,96.0,11.0,27.0,17.0,18.0,22.0,3.0,5.0,-16.0,16.0,,,,,,,,,,,,,,,134.0,118.0,-5.5,16.0,1,0,10.5,0,1,1
